Engine_Size,Horsepower,Torque,Weight,Top_Speed,Acceleration_0_100,Fuel_Efficiency,CO2_Emissions,Price,Mileage,Safety_Rating,Number_of_Owners,Insurance_Cost,Production_Units,Log_Price,Log_Mileage,Car_Age,Car_Age_Group,Brand_BMW,Brand_Bugatti,Brand_Chevrolet,Brand_Ferrari,Brand_Ford,Brand_Lamborghini,Brand_McLaren,Brand_Nissan,Brand_Porsche,Model_720S,Model_911 Turbo S,Model_Chiron,Model_Corvette Z06,Model_DBS,Model_GT-R,Model_Huracan,Model_M4 Competition,Model_Mustang GT,Country_Europe,Country_USA,Condition_restored,Condition_salvage,Condition_used,Fuel_Type_Electric,Fuel_Type_Petrol,Drivetrain_FWD,Drivetrain_RWD,Transmission_CVT,Transmission_DCT,Transmission_Manual,Popularity_Low,Popularity_Medium,Market_Demand_Low,Market_Demand_Medium,Modification_Nismo,Modification_RS,Modification_Sport,Modification_Supercharged,Modification_Track Edition,Modification_Turbo,Modification_V-Spec,Cluster
2.8,1254,1582,2169,352,5.0,14.2,224,391924,134275,1,2,5973,20000,12.87882577393673,11.807652662148646,18,Menengah,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1.0
7.0,1349,578,969,374,3.7,9.6,136,218037,235468,3,1,3680,20000,12.292424638507272,12.369334548954454,1,Baru,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3.0
7.0,931,1070,1380,168,3.0,9.2,178,231012,233216,1,2,11454,20000,12.350229264976711,12.3597246296008,20,Menengah,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,3.0
6.1,602,845,1402,235,4.0,13.4,333,78326,156389,4,1,8337,20000,11.268647650125732,11.960108166430262,31,Lama,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,2.0
6.3,1161,240,1908,167,4.6,11.7,172,53676,240948,4,1,11203,20000,10.890739883347626,12.392340571821228,40,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,2.0
5.8,265,694,1016,258,6.1,6.4,133,451675,84316,2,3,7081,20000,13.020720387620967,11.342338784394622,19,Menengah,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,0.0
8.0,739,1636,2180,371,5.3,5.6,261,231226,55565,2,1,10643,200,12.351155190968791,10.925326782398324,8,Baru,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0
7.2,1040,395,1506,342,4.3,5.0,307,151702,63892,4,2,12482,20000,11.929679941014518,11.064965088199122,42,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,0.0
3.7,1300,1106,1803,262,3.1,8.2,436,289303,68766,2,2,8610,200,12.575233317346346,11.138479257689228,25,Lama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.0
5.4,587,148,1327,282,3.4,6.8,303,290286,224424,4,3,10080,50,12.578625367749243,12.321296854624888,16,Menengah,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3.0
4.6,230,1387,1393,288,6.3,10.6,329,96937,210566,4,2,6341,20000,11.481826877868198,12.257559171247348,11,Menengah,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,2.0
1.7,846,762,1396,207,6.6,7.0,193,70907,199950,1,3,14851,50,11.169138541133677,12.20582761551277,34,Lama,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2.0
6.6,687,651,979,221,6.1,12.0,433,244290,118536,1,1,641,100000,12.406115416616345,11.682980427108635,16,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,
6.5,573,577,2440,386,5.9,15.0,186,456491,16782,1,1,5151,100000,13.03132645421957,9.72812174830818,6,Baru,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,
3.3,852,1701,1525,165,4.6,12.3,389,381947,22103,1,3,4114,20000,12.853039752668325,10.003513866603251,17,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0.0
4.1,973,1289,1737,379,6.1,5.9,222,442672,201186,4,4,6171,100000,13.000586627476974,12.21199010279421,34,Lama,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,
6.0,815,962,1931,257,3.9,6.2,404,438445,64053,1,2,14893,1000,12.990991936118789,11.067481756584876,35,Lama,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0.0
5.1,1309,172,971,293,4.2,10.4,290,274879,113142,4,1,6729,200,12.524089917778028,11.636407784366714,37,Lama,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,3.0
1.8,1090,1706,2189,185,2.0,12.9,256,199815,22427,4,1,14958,100000,12.205152222070431,10.018065457243562,43,Lama,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,
3.3,1064,800,1990,193,4.1,7.0,431,116953,26368,1,4,12231,100000,11.669535974078132,10.179944356747354,25,Lama,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,
2.4,1019,1112,1552,249,3.3,10.6,306,191043,39674,2,3,9823,1000,12.160259046990626,10.58847654539461,23,Menengah,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,0.0
5.9,1240,826,929,163,3.4,14.1,197,221673,168996,4,2,9938,20000,12.308963113129428,12.03763624226836,27,Lama,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,3.0
4.5,248,765,1177,342,4.1,14.9,344,183716,204696,2,3,3816,200,12.121151809109802,12.229286115948437,19,Menengah,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2.0
7.8,819,633,1947,275,6.1,14.4,443,66702,129327,4,3,8936,1000,11.1080052084035,11.770107091973625,19,Menengah,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,2.0
7.1,616,613,925,363,2.2,8.8,283,226819,197143,2,1,4594,100000,12.33191203036932,12.19168970516272,15,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,
3.5,1177,1379,997,278,6.0,11.0,166,424377,89336,3,1,12863,100000,12.958379846489551,11.400171014758689,14,Menengah,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,
7.4,440,444,2166,351,4.2,10.6,285,21383,107153,2,4,8993,100000,9.970398257818754,11.582022331049554,15,Menengah,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,
1.9,1217,157,1504,316,2.3,10.4,189,113649,237841,1,3,6658,1000,11.64087882928069,12.379361866651086,33,Lama,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,2.0
1.9,289,274,1200,282,5.9,5.1,390,449754,242898,3,1,14950,20000,13.016458269038363,12.400400998061246,32,Lama,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1.0
5.0,526,1377,951,157,7.0,7.3,195,145800,127540,4,3,2274,20000,11.889997957243736,11.75619316051596,12,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,2.0
6.8,709,1713,1050,329,6.7,14.8,224,196544,141588,4,1,12882,20000,12.188646691706795,11.86068377360841,10,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,2.0
4.4,1040,1557,2050,285,3.9,11.5,169,34944,22157,2,1,10731,100000,10.461530675911227,10.005953884080618,18,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,
4.7,415,1429,1243,379,5.1,11.4,332,325244,225706,2,1,8636,20000,12.692334023466428,12.326992976945862,40,Lama,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,3.0
7.3,258,1518,2021,271,4.0,6.4,392,303392,217383,3,3,1024,100000,12.62278427377807,12.289420653904733,15,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,
7.8,158,579,1111,196,5.3,14.4,287,187206,161087,4,3,3918,5000,12.139970235488915,11.989706078494986,29,Lama,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,2.0
6.2,1134,1659,1587,257,6.3,10.8,282,454707,171185,2,2,7211,200,13.027410733676362,12.050505963645028,1,Baru,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,1.0
5.7,779,1228,971,392,6.9,11.2,127,122614,158963,4,2,5913,1000,11.71680464410298,11.976433040472262,4,Baru,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,2.0
5.3,1310,1206,2414,393,5.4,9.3,386,429474,92756,1,2,7005,100000,12.970318811494646,11.43773844931995,2,Baru,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,
5.0,1439,414,2320,255,6.3,12.4,406,276680,42646,4,2,2097,100000,12.530620496991638,10.6607122104693,11,Menengah,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,
5.8,465,1305,1131,357,3.6,10.1,135,94606,246308,3,2,5808,20000,11.457486748074087,12.414342124244929,7,Baru,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,2.0
8.0,442,1321,1164,286,3.4,7.4,361,205994,206985,2,3,6037,5000,12.235607175632492,12.24040643711006,40,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,3.0
7.5,1276,447,2493,363,3.6,10.4,114,425206,101664,1,1,4084,100000,12.960331388155437,11.529438373344442,9,Baru,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,
7.6,934,1185,2204,397,5.6,9.9,223,428863,217367,4,4,3021,20000,12.96889513133284,12.289347048722894,40,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,1.0
2.1,443,361,1137,245,3.7,11.1,404,347876,94384,4,2,10274,5000,12.759604248003184,11.455137441202831,33,Lama,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,3.0
5.7,1308,1234,2169,395,2.8,5.1,183,169134,145649,1,1,7460,20000,12.038452491589112,11.88896176238758,18,Menengah,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,3.0
5.0,1095,1171,1590,231,6.0,7.9,292,292316,137757,3,1,5462,5000,12.58559410883339,11.833253801553846,16,Menengah,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.0
4.4,1378,339,1099,375,5.1,12.6,350,311197,135180,4,4,1791,100000,12.648184644530502,11.814369900170998,1,Baru,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,
4.5,169,1189,1393,173,5.5,10.1,249,294809,21696,1,2,12184,1000,12.594086360024582,9.984929281123373,33,Lama,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.0
5.9,810,1423,2359,355,6.2,11.0,423,420464,15699,4,3,12793,100000,12.949116520686031,9.6614159913364,31,Lama,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,
2.8,504,1258,1606,294,2.2,5.5,359,213550,231814,4,3,5575,100000,12.271630959002737,12.353694918751849,14,Menengah,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,False,
5.4,522,1389,1169,153,3.9,7.4,157,331318,189919,4,1,13170,20000,12.710836936477536,12.154358209843494,15,Menengah,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,3.0
3.0,338,833,1442,379,4.6,14.0,163,206527,119238,4,4,4783,5000,12.238191275411634,11.68888516130934,19,Menengah,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,2.0
3.3,456,187,1981,280,6.0,13.3,191,150708,193061,3,2,14989,20000,11.923106104131936,12.170766659822686,37,Lama,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,2.0
4.0,917,1407,2360,215,2.1,8.8,117,238739,98671,3,2,3713,1000,12.38313037264903,11.499556497231271,18,Menengah,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,0.0
4.0,1136,1566,984,330,6.8,7.2,353,101626,208569,3,4,11655,5000,11.52906452685326,12.24802999529068,22,Menengah,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,2.0
6.7,406,410,1350,310,2.2,8.5,235,417451,165082,2,2,14828,200,12.941924846603603,12.014203656708418,28,Lama,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3.0
5.2,1229,288,2488,263,2.6,9.4,206,242670,122273,1,3,11108,20000,12.399461895494133,11.714019707087466,21,Menengah,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,3.0
3.7,427,1703,2364,167,6.7,13.7,233,96819,123467,3,2,11700,50,11.480608863493686,11.72373729216381,11,Menengah,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,2.0
4.2,562,1605,2145,253,5.5,10.5,299,124299,196299,3,4,4170,20000,11.730453277498802,12.187399380264551,42,Lama,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,2.0
7.6,1225,472,1958,355,4.9,7.5,278,320441,136403,4,2,13531,1000,12.677456571727625,11.82337634947471,20,Menengah,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,3.0
4.5,1174,402,1871,194,4.2,11.5,322,128116,195320,1,1,5018,200,11.760699187901022,12.18239963796589,22,Menengah,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2.0
7.0,250,1725,1887,292,2.3,5.9,425,168394,196477,1,1,9595,200,12.034067689138167,12.188305744736011,26,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,3.0
7.3,433,575,2356,249,5.8,13.2,325,298348,224969,2,3,5480,1000,12.606019221176552,12.323722338963544,29,Lama,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,1.0
4.0,937,567,1798,321,6.5,7.4,296,488369,233987,4,2,9708,20000,13.098828594270666,12.363025110973586,9,Baru,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,1.0
8.0,479,1516,1712,278,4.9,11.5,150,384222,170414,1,1,9030,5000,12.858978392178605,12.045991917672117,18,Menengah,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,1.0
3.5,1035,974,2108,267,3.1,14.2,225,346112,158024,4,1,11942,20000,12.754520590316464,11.9705085273405,10,Menengah,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,3.0
6.7,662,791,1061,297,4.3,6.0,270,455461,240576,3,4,13443,20000,13.029067567394204,12.39079548360582,45,Lama,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,3.0
5.1,631,1423,1194,399,6.4,5.5,204,290841,59522,1,1,5665,1000,12.580535443373549,10.99411807146258,17,Menengah,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,0.0
2.8,1194,667,1649,177,3.5,10.3,139,20558,98965,1,2,6757,20000,9.931054080253933,11.502531635786212,18,Menengah,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,
7.6,1322,1341,1208,184,2.2,9.2,260,347249,213447,4,2,14244,5000,12.75780026061659,12.271148522266362,28,Lama,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,3.0
4.5,1085,963,1468,251,2.5,12.9,175,297398,42371,4,4,6595,1000,12.602829950527756,10.654243045716386,34,Lama,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,0.0
6.0,592,1723,1075,151,3.4,7.4,334,269942,74036,4,1,6658,20000,12.505966104582312,11.212320247227956,21,Menengah,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,0.0
3.3,181,189,2211,280,2.8,8.2,213,219714,174258,2,2,9901,5000,12.30008653096242,12.068297977217222,41,Lama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1.0
1.7,384,624,1872,163,4.6,11.1,407,132476,84173,4,4,11611,5000,11.79416432443515,11.340641363946826,12,Menengah,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,2.0
3.0,1311,229,2328,358,5.9,12.8,223,181084,98308,3,4,7685,100000,12.106721813273834,11.495870858404038,7,Baru,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,
2.8,429,1525,1837,248,5.7,6.5,385,78064,52529,3,1,13526,200,11.26529709197562,10.869139713948009,36,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,2.0
3.7,556,1552,1918,196,3.3,9.2,236,207571,32604,2,3,7953,5000,12.2432335464183,10.392220929827303,9,Baru,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0
4.6,1119,470,2191,243,5.7,13.6,346,482337,33684,2,3,6802,1000,13.086400392088755,10.42480791339476,31,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0.0
3.7,228,1644,1712,335,5.7,11.8,171,448478,83606,1,4,1886,1000,13.013617136642294,11.333882527624876,22,Menengah,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,0.0
7.3,359,540,2340,200,6.0,10.0,363,469888,160992,1,2,2757,100000,13.060251775580898,11.989116164760524,20,Menengah,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,
2.7,1476,1321,1512,274,4.1,7.3,166,380025,192773,3,3,2678,5000,12.847994950414586,12.169273797293076,19,Menengah,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,3.0
5.1,758,1050,1970,361,4.8,12.3,410,175871,138024,2,3,9127,100000,12.077511736701911,11.835190107152243,37,Lama,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,
5.7,1329,447,1861,326,2.7,5.5,135,164923,4617,1,4,13647,20000,12.013240040710556,8.43771698991444,36,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,
5.6,974,975,1046,284,2.8,12.3,393,368220,243130,3,2,2712,20000,12.816438580375255,12.401355671713572,23,Menengah,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,3.0
7.7,949,373,1805,166,4.3,7.6,250,255102,195942,3,4,9999,20000,12.449422664154834,12.185579079590855,37,Lama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.0
5.4,940,1709,1913,171,2.6,10.9,235,111598,79021,1,3,13843,100000,11.622667368315724,11.277481573693176,19,Menengah,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,
5.4,940,1581,1906,381,3.0,9.6,350,168903,220839,4,2,5341,100000,12.037085785167918,12.30519373639798,18,Menengah,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,
5.7,1282,784,2462,203,2.7,11.3,204,477679,93798,2,3,3404,20000,13.076696331220871,11.448909473956675,2,Baru,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,0.0
7.7,964,1490,2450,231,6.3,9.0,436,54717,163158,3,1,14962,1000,10.909948001920872,12.002480464459538,7,Baru,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2.0
6.4,1177,302,1839,258,4.4,8.2,140,417725,114315,3,3,6835,20000,12.942580994178924,11.646721822488452,39,Lama,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1.0
3.7,1285,470,1359,367,2.7,8.7,159,242133,154319,3,1,11214,20000,12.397246570901284,11.946783647579611,40,Lama,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,3.0
